product_id,title,description,categories,url,price,quantity,image,characteristics,ingredients,allergens,interests,servings,calories
onion-chive-cream-cheese-spread-062189,Onion & Chive Cream Cheese Spread,"Made with a bit of garlic powder and plenty of dehydrated onions and chives, Trader Joe's Onion & Chive Cream Cheese Spread is thick, smooth, and perfectly tangy. It's also kosher certified and, like all of our private label dairy products, it's made with milk from cows never treated with rBST.
 
 Serve it on a toasted bagel, spread it on a cracker, use it to thicken sauces... Go cream-cheese crazy!
 
 ","['Food', 'Cheese', 'Cream and Creamy Cheeses']",https://www.traderjoes.com/home/products/pdp/onion-chive-cream-cheese-spread-062189,$2.29,8 Oz,,,"['PASTEURIZED MILK', 'PASTEURIZED CREAM', 'DRIED ONIONS', 'DRIED CHIVES', 'CONTAINS 2% OR LESS OF SALT', 'STABILIZERS (GUAR GUM, LOCUST BEAN GUM, XANTHAN GUM)', 'GARLIC POWDER', 'CHEESE CULTURE']",CONTAINS MILK.,"['Rise & Shine', 'Brunch All Day']",['2 Tbsp(30g)'],['80 ']
organic-stone-ground-yellow-corn-taco-shells-069808,Organic Stone Ground Yellow Corn Taco Shells,"We asked one of our snack suppliers to create organic taco shells for us, and they really came through. After all, this supplier is used to working with corn masa to make crispy chips, and the like. In this case, they channeled their masterful masa skills into making Trader Joe's Organic Stone Ground Yellow Corn Taco Shells.
 
 These Shells are simple, made with 100% organic ingredients, including: organic stone-ground yellow corn, organic sunflower and/or organic safflower oil, and a trace of lime. Our supplier's handling of the corn flour, and their expert approach to cooking it in expeller-pressed oil, has culminated in a light, crisp, crunchy texture. The classic, hard-shell-taco shape is ideal for filling with ground beef, shredded cheese & lettuce, salsa, and guacamole to ensure a stellar—or might we say, ""shellar""—taco night!
 ","['Food', 'For the Pantry', 'For Baking & Cooking']",https://www.traderjoes.com/home/products/pdp/organic-stone-ground-yellow-corn-taco-shells-069808,$2.49,5.5 Oz,,Gluten Free,"['ORGANIC STONE GROUND YELLOW CORN', 'ORGANIC SUNFLOWER OIL AND/OR ORGANIC SAFFLOWER OIL', 'TRACE OF LIME']",,['Dinner Hack'],['2 Shells(26g)'],['130 ']
virgin-cold-pressed-avocado-oil-065305,Virgin Cold Pressed Avocado Oil,"It should come as no surprise that, here at Trader Joe's, we're avid advocates of avocado. And that's true in all of avocados' formidable forms, whether mashed up in a flavorful guacamole, sliced up and adding crucial texture to a sandwich, or cold pressed into a lush, velvety Avocado Oil.
 
 Indeed, Trader Joe's Virgin Cold Pressed Avocado Oil carries the flavor and character of avocado, even more so than many other avocado oils we've tried, because it's made by cold-pressing perfectly ripe avocados, then leaving the oil unrefined (or, in oil parlance, ""Virgin""). The result is a luxuriously smooth, voluptuously verdant Oil that's ideal for creating salad dressing, dipping with bread, or drizzling over grilled fish or pastas, like our Ricotta & Lemon Zest Ravioli.","['Food', 'For the Pantry', 'Oils & Vinegars']",https://www.traderjoes.com/home/products/pdp/virgin-cold-pressed-avocado-oil-065305,$5.99,8.45 Fl Oz,,,['AVOCADO OIL'],,['Yes!'],['1 Tbsp.(14g)'],['120 ']
everything-but-the-elote-seasoning-blend-066804,Everything But The Elote Seasoning Blend,"Throughout Mexico and in cities across the U.S., street vendors sell mouthwatering, well-seasoned corn on the cob known as Elote. While the fixins may vary some from vendor to vendor, elote typically comes slathered in mayo or crema, rolled in grated Parmesan or cotija cheese, dusted with chili powder, and squirted with lime juice. As anyone who grew up visiting the neighborhood elotero or making elote at home can tell you, it's a highly crave-able combination of flavors that leaves a lifelong impression.
 
 Elotes are already pretty darn portable (they're usually served on sticks), but Trader Joe's Everything But the Elote Seasoning Blend takes it a step further, each jar containing everything you might find on elote—chile pepper, Parmesan cheese, chipotle powder, cumin, dried cilantro, sea salt, etc.—minus the corn itself. (We also add some corn flour & cane sugar, so there's really no mistaking what it's meant to mimic.) We put together a few recipes if you need elote inspiration because We Like It. We Like It Elote.
 
 ","['Food', 'For the Pantry', 'Spices']",https://www.traderjoes.com/home/products/pdp/everything-but-the-elote-seasoning-blend-066804,$1.99,2.3 Oz,,Kosher,[],CONTAINS MILK.,['Fire Up The Grill'],['1/4 tsp(0.8g)'],['0 ']
everything-but-the-gluten-crackers-066811,Everything But The Gluten Crackers,"Lots of our Customers love those traditional seedy Norwegian crackers we started selling several years ago. Both our Whole Grain Crispbread and our Gluten Free Crispbread continue to supply all the crunchy, seedy goodness TJ's cracker lovers crave. Knowing there's also lots of love for flavorful, seedy, seasoning blends, we concocted a fusion that's sure to be another favorite in this line!
 
 Trader Joe's Everything But the Gluten Crispbread Crackers are similar to the original Crispbreads, especially in their super-crunchiness and their amalgam of various seeds and grains. However, they depart from the original formulas in two specific ways. First, these are smaller, cut into rectangles that are about two-bite sized. They are kind of more what you'd expect from a regular cracker.
 
 Second, these Crispbread Crackers are seasoned with a special mix that mimics our Everything but the Bagel Seasoning. Here, we include white & black sesame seeds, granulated onion, dried minced garlic, and salt. This combination of crispbread and savory seasoning is out of this world (technically, it's out of Norway from the same talented supplier who makes our other Crispbreads), whether you enjoy them alone or topped with a spread.
 
 And just like our regular Gluten Free Crispbread, these Everything but the Gluten Crackers are 100% gluten free. It's in the name! ","['Food', 'Snacks & Sweets', 'Chips, Crackers & Crunchy Bites']",https://www.traderjoes.com/home/products/pdp/everything-but-the-gluten-crackers-066811,$2.99,4.2 Oz,,Gluten Free,[],,"['Desk Drawer', 'Picnic', 'Cheese Board']",['7 pieces(30g)'],['160 ']
organic-cucumber-kefir-dressing-066912,Organic Cucumber Kefir Dressing,"Some of our newer organic salad dressings, like our Toasted Sesame, are becoming Customer favorites-so we thought it was time to add another! Introducing Trader Joe's Organic Cucumber Kefir Dressing.
 
 The base is organic kefir (that yogurt-like beverage fermented with probiotics and yeast) with organic sunflower oil, and organic white & red vinegars. To that smooth, slightly creamy foundation is added organic cucumber purée and some other lively seasonings, such as organic lemon juice, organic oregano, and organic dill.
 
 The resulting flavor profile is light and refreshing. Try this Cucumber Kefir Dressing as a dip for veggies, drizzled on your favorite greens, or atop grilled fish. ","['Food', 'Dips, Sauces & Dressings', 'Dressing & Seasoning']",https://www.traderjoes.com/home/products/pdp/organic-cucumber-kefir-dressing-066912,$3.49,12 Fl Oz,,Organic,[],CONTAINS MILK.,"['Pour It On', 'Alfresco Dining']",['2 Tbsp.(30 mL)'],['50 ']
dark-chocolate-salted-caramel-bar-thin-065930,Dark Chocolate Salted Caramel Bar Thin,"Trader Joe's Dark Chocolate Salted Caramel Bar Thins are unique in two distinct ways. First, these made-in Belgium Bars are very slim. This gives each notched Thin a crave-able snap when you bite into it. They are also unique in that each snappy bite reveals a surprise inside: creamy Salted Caramel!
 
 There's another benefit to these Dark Chocolate Bars being so Thin. It's that each individual bar (one serving) contains just 130 calories. That's less than most snack bars-and much more yummy! Keep them in your desk drawer for when you crave a sweet snack. Each piece is just enough to satisfy.","['Food', 'Snacks & Sweets', 'Candies & Cookies']",https://www.traderjoes.com/home/products/pdp/dark-chocolate-salted-caramel-bar-thin-065930,$1.99,2.65 Oz,,,"['DARK CHOCOLATE (COCOA MASS, SUGAR, COCOA BUTTER, SOY LECITHIN [EMULSIFIER], NATURAL VANILLA FLAVOR)', 'SUGAR', 'CREAM', 'BUTTER (MILK)', 'CONDENSED MILK (MILK, DISODIUM PHOSPHATE)', 'MILK CHOCOLATE (SUGAR, COCOA BUTTER, COCOA MASS, WHOLE MILK POWDER, SOY LECITHIN [EMULSIFIER], NATURAL VANILLA FLAVOR)', 'CARRAGEENAN (EMULSIFIER)', 'SEA SALT.']","CONTAINS MILK, SOY.",['Treat Yourself'],['1 bar(25g)'],['130 ']
cuban-style-citrusy-garlic-seasoning-blend-065967,Cuban Style Citrusy Garlic Seasoning Blend,"Inspired by all the marvelous mojo-marinated meat we've enjoyed over the years, Trader Joe's Cuban Style Citrusy Garlic Seasoning Blend is, as its name would suggest, traditionally tangy, good-n-garlicky, and downright delicious. We first saw these classic Cuban flavors in convenient seasoning form at a Miami mini-market, and we knew we had to make one of our own.
 
 Trader Joe's Cuban Style Citrusy Garlic Seasoning Blend is essentially a blend of garlic, lime oil, lime juice, onion powder, salt, and red pepper-plus bay leaves, coriander, cumin, cilantro, black pepper, oregano, cilantro, basil, lemon oil, marjoram, and parsley to round it out. It's all the essential flavors you'd find in common Cuban cuisine, packaged in one little jar!
 
 Rub onto poultry, meat, or fish; sprinkle on veggies or tofu; add it to beans, rice, or try your hand at this marinade recipe for a tangy twist on a roast pork tenderloin. You'll find this new seasoning blend in our grocery aisle, next to our other private-label spices.","['Food', 'For the Pantry', 'Spices']",https://www.traderjoes.com/home/products/pdp/cuban-style-citrusy-garlic-seasoning-blend-065967,$2.29,2.25 Oz,,Kosher,[],,['Fire Up The Grill'],['1/4 tsp(0.8g)'],['0 ']
vegan-caesar-dressing-068174,Vegan Caesar Dressing,"Since its popularization in the mid-20th century, the Caesar salad has remained a restaurant staple, celebrated for its remarkably savory, creamy, peppery dressing. For as long, however, those same qualities made it quite difficult to replicate faithfully without the use of animal-derived products. Until today, that is! Trader Joe's Vegan Caesar Dressing uses an ingenious mix of plant-based ingredients, including tofu, capers, mustard, and miso to create a deliciously savory, enticingly peppery, and satisfyingly creamy Caesar Dressing while remaining totally vegan.
 
 While Trader Joe's Vegan Caesar Dressing obviously makes a great vegan Caesar salad, that's hardly its only function. We find it also works fantastically as a dip, especially when paired with crudités, and even works wonders as a creamy, umami-rich sandwich spread.","['Food', 'Dips, Sauces & Dressings', 'Dressing & Seasoning']",https://www.traderjoes.com/home/products/pdp/vegan-caesar-dressing-068174,$3.99,11 Fl Oz,,Vegan,[],CONTAINS SOY.,"['Pour It On', 'Alfresco Dining']",['2 Tbsp.(30mL)'],['70 ']
organic-cold-brew-black-tea-concentrate-068188,Organic Cold Brew Black Tea Concentrate,"Trader Joe's Organic Cold Brew Black Tea Concentrate is made with nothing but fine-quality black tea, filtered water, and a bit of citric acid for freshness. Even after you reconstitute the unsweetened Concentrate with cold water, its flavor holds its own. Or, if iced beverages aren't your thing, add hot water instead-you'll still enjoy the smooth-drinking, nuanced flavor that can only come from Cold Brew! Add one part Organic Cold Brew Black Tea Concentrate to seven parts water, and you've got yourself a crispy, refreshing glass (or cup) of tea.","['Beverages', 'Coffee & Tea']",https://www.traderjoes.com/home/products/pdp/organic-cold-brew-black-tea-concentrate-068188,$4.99,16 Fl Oz,,Kosher,"['WATER', 'ORGANIC BLACK TEA', 'CITRIC ACID (ACIDIFIER)']",,['Glass Half Full'],['1.5 fl oz(44mL) concentrate'],['0 ']
chicken-less-mandarin-orange-morsels-097897,Chicken-less Mandarin Orange Morsels,"They're back, they're back! Chicken-less Mandarin Orange Morsels are back! After a bit of a hiatus, you'll find this relative of our reigning Customer Choice Awards champion (commonly known as Mandarin Orange Chicken) back in our freezer case where it belongs. Because our Orange Chicken is so wildly popular, we're happy to say our vegan customers will once again have the chance to experience the deliciousness.
 
 This offering, of course, involved removing ""chicken"" from the equation. And that involved some tinkering—but we love tinkering. One of the best things about these Morsels is that if you didn't know they weren't chicken, you'd probably think they were chicken. But because they're not chicken, but rather a chicken-y blend of soy, this Asian inspired entrée is suitable-and quite delectable-for vegetarians and vegans alike.
 
 This Chicken-less version, of course, includes that beloved sauce that's sweet, a little spicy, and perfectly complements the meaty-tasting Morsels. Cook according to the directions on the package, and then serve with noodles or rice and your favorite green veggies for a complete, easy, meat-free meal. (Our favorite is over Brown Rice and sautéed Bok Choy, garnished with sliced Green Onions.)
 
 ","['Food', 'From The Freezer', 'Entrées & Sides']",https://www.traderjoes.com/home/products/pdp/chicken-less-mandarin-orange-morsels-097897,$3.79,9.25 Oz,,Kosher,[],"CONTAINS SOY , WHEAT.",['Yes!'],"['1/2 bag with sauce(131g)', '1/2 bag with sauce(131g)']","['270 ', '530 ']"
everything-but-the-bagel-seasoned-potato-chips-069082,Everything But The Bagel Seasoned Potato Chips,"It's no secret that our Customers go gaga over our Everything But the Bagel Sesame Seasoning Blend. It's become a pantry staple in households across the country, practically pushing it to instant ""TJ's Hall of Fame"" status back when we introduced it in January of 2017. Now, on the cusp of E.B.T.B.'s 3rd TJ-a-versary, we're elevating the essence of ""everything"" to even greater heights, with new Trader Joe's Everything But the Bagel Seasoned Kettle Cooked Potato Chips.
 
 Made with Lady Clair and Dakota Pearl potatoes grown in western Canada, our supplier fries these Chips in small batches, then kettle-cooks them until they're ready to be seasoned and cooled. This method-as opposed to the typical ""continuous fry"" method of chip-making-results in extra-flavorful chips with a harder, crunchier bite. But let's not pretend the potatoes are the star of this show-as they say, ""It's the seasoning, silly!"" We're talking salt, sesame seeds, poppy seeds, onion powder, garlic powder, and black pepper (plus a pinch of sugar, a splash of sesame oil, and additional natural flavors), a.k.a. all that and a bag of chips...literally.","['Food', 'Snacks & Sweets', 'Chips, Crackers & Crunchy Bites']",https://www.traderjoes.com/home/products/pdp/everything-but-the-bagel-seasoned-potato-chips-069082,$2.99,7 Oz,,,"['POTATOES', 'CANOLA OIL AND/OR SUNFLOWER OIL', 'SEASONING BLEND (POPPY SEEDS, SALT, SESAME SEEDS, NATURAL FLAVORS, ONION POWDER, GARLIC POWDER, BLACK PEPPER, SUGAR, CORN MALTODEXTRIN, SESAME OIL, SOY LECITHIN)']",CONTAINS SOY.,"['Unexpected', 'Game Night']",['1 oz(28g/about 16 chips)'],['140 ']
